,column_label,HI,Q_interval,storm.ID,site.ID,storm.num,month,day,response,
Interpolated HI for 44% discharge...222,5,-0.16182898,44,FRCH_storm2_07_23_turb,FRCH,storm2,7,23,turb,
Interpolated HI for 46% discharge...223,5,-0.208548437,46,FRCH_storm2_07_23_turb,FRCH,storm2,7,23,turb,
Interpolated HI for 48% discharge...224,5,-0.254658577,48,FRCH_storm2_07_23_turb,FRCH,storm2,7,23,turb,
Interpolated HI for 50% discharge...225,5,-0.294364459,50,FRCH_storm2_07_23_turb,FRCH,storm2,7,23,turb,
Interpolated HI for 52% discharge...226,5,-0.300820136,52,FRCH_storm2_07_23_turb,FRCH,storm2,7,23,turb,
Interpolated HI for 54% discharge...227,5,-0.326835664,54,FRCH_storm2_07_23_turb,FRCH,storm2,7,23,turb,
Interpolated HI for 56% discharge...228,5,-0.320997018,56,FRCH_storm2_07_23_turb,FRCH,storm2,7,23,turb,
Interpolated HI for 58% discharge...229,5,-0.346637186,58,FRCH_storm2_07_23_turb,FRCH,storm2,7,23,turb,
Interpolated HI for 60% discharge...230,5,-0.368896545,60,FRCH_storm2_07_23_turb,FRCH,storm2,7,23,turb,
Interpolated HI for 62% discharge...231,5,-0.367744755,62,FRCH_storm2_07_23_turb,FRCH,storm2,7,23,turb,
Interpolated HI for 64% discharge...232,5,-0.349897162,64,FRCH_storm2_07_23_turb,FRCH,storm2,7,23,turb,
Interpolated HI for 66% discharge...233,5,-0.289561909,66,FRCH_storm2_07_23_turb,FRCH,storm2,7,23,turb,
Interpolated HI for 68% discharge...234,5,-0.283795249,68,FRCH_storm2_07_23_turb,FRCH,storm2,7,23,turb,
Interpolated HI for 70% discharge...235,5,-0.416760078,70,FRCH_storm2_07_23_turb,FRCH,storm2,7,23,turb,
Interpolated HI for 72% discharge...236,5,-0.387510284,72,FRCH_storm2_07_23_turb,FRCH,storm2,7,23,turb,
Interpolated HI for 74% discharge...237,5,-0.43624023,74,FRCH_storm2_07_23_turb,FRCH,storm2,7,23,turb,
Interpolated HI for 76% discharge...238,5,-0.337181201,76,FRCH_storm2_07_23_turb,FRCH,storm2,7,23,turb,
Interpolated HI for 78% discharge...239,5,-0.656172871,78,FRCH_storm2_07_23_turb,FRCH,storm2,7,23,turb,
Interpolated HI for 80% discharge...240,5,-0.438032188,80,FRCH_storm2_07_23_turb,FRCH,storm2,7,23,turb,
Interpolated HI for 82% discharge...241,5,-0.614505348,82,FRCH_storm2_07_23_turb,FRCH,storm2,7,23,turb,
Interpolated HI for 84% discharge...242,5,-0.409144899,84,FRCH_storm2_07_23_turb,FRCH,storm2,7,23,turb,
Interpolated HI for 86% discharge...243,5,-0.325087413,86,FRCH_storm2_07_23_turb,FRCH,storm2,7,23,turb,
Interpolated HI for 88% discharge...244,5,-0.310057589,88,FRCH_storm2_07_23_turb,FRCH,storm2,7,23,turb,
Interpolated HI for 90% discharge...245,5,-0.356255142,90,FRCH_storm2_07_23_turb,FRCH,storm2,7,23,turb,
Interpolated HI for 92% discharge...246,5,-0.267184286,92,FRCH_storm2_07_23_turb,FRCH,storm2,7,23,turb,
Interpolated HI for 94% discharge...247,5,-0.198223468,94,FRCH_storm2_07_23_turb,FRCH,storm2,7,23,turb,
Interpolated HI for 96% discharge...248,5,-0.1652355,96,FRCH_storm2_07_23_turb,FRCH,storm2,7,23,turb,
Interpolated HI for 98% discharge...249,5,0.196251543,98,FRCH_storm2_07_23_turb,FRCH,storm2,7,23,turb,
Interpolated HI for 100% discharge...250,5,-0.037268614,100,FRCH_storm2_07_23_turb,FRCH,storm2,7,23,turb,
Interpolated HI for 2% discharge...251,6,-0.063979964,2,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 4% discharge...252,6,-0.000455373,4,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 6% discharge...253,6,-0.000455373,6,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 8% discharge...254,6,0.06147541,8,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 10% discharge...255,6,0.052140255,10,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 12% discharge...256,6,0.102459016,12,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 14% discharge...257,6,0.136839709,14,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 16% discharge...258,6,0.147313297,16,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 18% discharge...259,6,0.154599271,18,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 20% discharge...260,6,0.202868852,20,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 22% discharge...261,6,0.202868852,22,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 24% discharge...262,6,0.237477231,24,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 26% discharge...263,6,0.22654827,26,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 28% discharge...264,6,0.245446266,28,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 30% discharge...265,6,0.266848816,30,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 32% discharge...266,6,0.280737705,32,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 34% discharge...267,6,0.286657559,34,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 36% discharge...268,6,0.313752277,36,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 38% discharge...269,6,0.313752277,38,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 40% discharge...270,6,0.313752277,40,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 42% discharge...271,6,0.309881603,42,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 44% discharge...272,6,0.322404372,44,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 46% discharge...273,6,0.322404372,46,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 48% discharge...274,6,0.317167577,48,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 50% discharge...275,6,0.327868852,50,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 52% discharge...276,6,0.327868852,52,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 54% discharge...277,6,0.326502732,54,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 56% discharge...278,6,0.327413479,56,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 58% discharge...279,6,0.320355191,58,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 60% discharge...280,6,0.328551913,60,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 62% discharge...281,6,0.208333333,62,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 64% discharge...282,6,0.298041894,64,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 66% discharge...283,6,0.303278689,66,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 68% discharge...284,6,0.113615665,68,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 70% discharge...285,6,-0.058060109,70,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 72% discharge...286,6,-0.225637523,72,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 74% discharge...287,6,-0.116120219,74,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 76% discharge...288,6,-0.069216758,76,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 78% discharge...289,6,-0.050546448,78,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 80% discharge...290,6,-0.476775956,80,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 82% discharge...291,6,-0.523907104,82,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 84% discharge...292,6,-0.532559199,84,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 86% discharge...293,6,-0.486111111,86,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 88% discharge...294,6,-0.45856102,88,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 90% discharge...295,6,-0.426684882,90,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 92% discharge...296,6,-0.436020036,92,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 94% discharge...297,6,-0.429417122,94,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 96% discharge...298,6,-0.402777778,96,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 98% discharge...299,6,-0.356102004,98,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 100% discharge...300,6,-0.329690346,100,FRCH_storm3_08_05_NO3,FRCH,storm3,8,5,NO3,
Interpolated HI for 2% discharge...301,7,0.252319322,2,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 4% discharge...302,7,0.406932605,4,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 6% discharge...303,7,0.406932605,6,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 8% discharge...304,7,0.365160266,8,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 10% discharge...305,7,0.432121996,10,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 12% discharge...306,7,0.539121685,12,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 14% discharge...307,7,0.334235974,14,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 16% discharge...308,7,0.408159759,16,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 18% discharge...309,7,0.329818218,18,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 20% discharge...310,7,0.304170689,20,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 22% discharge...311,7,0.304170689,22,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 24% discharge...312,7,0.453564475,24,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 26% discharge...313,7,0.380990559,26,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 28% discharge...314,7,0.50706841,28,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 30% discharge...315,7,0.562241275,30,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 32% discharge...316,7,0.40069866,32,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 34% discharge...317,7,0.612718229,34,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 36% discharge...318,7,0.501178068,36,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 38% discharge...319,7,0.501178068,38,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 40% discharge...320,7,0.501178068,40,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 42% discharge...321,7,0.504646825,42,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 44% discharge...322,7,0.472806257,44,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 46% discharge...323,7,0.472806257,46,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 48% discharge...324,7,0.471063697,48,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 50% discharge...325,7,0.634790647,50,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 52% discharge...326,7,0.521417936,52,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 54% discharge...327,7,0.481936286,54,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 56% discharge...328,7,0.550951454,56,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 58% discharge...329,7,0.636852267,58,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 60% discharge...330,7,0.667531129,60,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 62% discharge...331,7,0.664037829,62,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 64% discharge...332,7,0.45686143,64,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 66% discharge...333,7,0.459569351,66,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 68% discharge...334,7,0.461532798,68,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 70% discharge...335,7,0.388255314,70,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 72% discharge...336,7,0.389441563,72,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 74% discharge...337,7,0.248196083,74,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 76% discharge...338,7,0.247991557,76,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 78% discharge...339,7,0.296365987,78,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 80% discharge...340,7,0.393998397,80,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 82% discharge...341,7,0.300194709,82,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 84% discharge...342,7,0.276338826,84,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 86% discharge...343,7,0.379141646,86,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 88% discharge...344,7,-0.059476087,88,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 90% discharge...345,7,0.223857519,90,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 92% discharge...346,7,-0.164643225,92,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 94% discharge...347,7,0.100209434,94,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 96% discharge...348,7,0.189709901,96,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 98% discharge...349,7,-0.069473305,98,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 100% discharge...350,7,-0.042557717,100,FRCH_storm3_08_05_fDOM,FRCH,storm3,8,5,fDOM,
Interpolated HI for 2% discharge...351,8,0.285111411,2,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 4% discharge...352,8,0.596218771,4,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 6% discharge...353,8,0.596218771,6,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 8% discharge...354,8,0.606347063,8,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 10% discharge...355,8,0.605840648,10,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 12% discharge...356,8,0.629979743,12,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 14% discharge...357,8,0.637238352,14,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 16% discharge...358,8,0.640952059,16,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 18% discharge...359,8,0.642302498,18,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 20% discharge...360,8,0.661546253,20,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 22% discharge...361,8,0.661546253,22,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 24% discharge...362,8,0.67640108,24,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 26% discharge...363,8,0.661546253,26,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 28% discharge...364,8,0.692437542,28,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 30% discharge...365,8,0.697501688,30,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 32% discharge...366,8,0.727042539,32,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 34% discharge...367,8,0.723328832,34,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 36% discharge...368,8,0.747299122,36,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 38% discharge...369,8,0.747299122,38,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 40% discharge...370,8,0.747299122,40,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 42% discharge...371,8,0.748649561,42,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 44% discharge...372,8,0.777683997,44,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 46% discharge...373,8,0.777683997,46,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 48% discharge...374,8,0.772957461,48,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 50% discharge...375,8,0.743923025,50,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 52% discharge...376,8,0.757765024,52,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 54% discharge...377,8,0.732950709,54,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 56% discharge...378,8,0.723666442,56,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 58% discharge...379,8,0.722316003,58,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 60% discharge...380,8,0.710668467,60,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 62% discharge...381,8,0.677751519,62,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 64% discharge...382,8,0.685854153,64,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 66% discharge...383,8,0.674544227,66,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 68% discharge...384,8,0.618163403,68,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 70% discharge...385,8,0.600101283,70,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 72% discharge...386,8,0.492910196,72,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 74% discharge...387,8,0.533423363,74,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 76% discharge...388,8,0.550135044,76,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 78% discharge...389,8,0.54895341,78,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 80% discharge...390,8,0.265698852,80,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 82% discharge...391,8,0.204929102,82,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 84% discharge...392,8,0.181465226,84,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 86% discharge...393,8,0.147704254,86,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 88% discharge...394,8,0.109216745,88,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 90% discharge...395,8,0.084402431,90,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 92% discharge...396,8,0.03055368,92,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 94% discharge...397,8,-0.005739365,94,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 96% discharge...398,8,-0.027008778,96,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 98% discharge...399,8,-0.06144497,98,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 100% discharge...400,8,-0.076299797,100,FRCH_storm3_08_05_SPC,FRCH,storm3,8,5,SPC,
Interpolated HI for 2% discharge...401,9,-0.177607135,2,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 4% discharge...402,9,-0.238202277,4,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 6% discharge...403,9,-0.238202277,6,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 8% discharge...404,9,-0.195526848,8,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 10% discharge...405,9,-0.25475512,10,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 12% discharge...406,9,-0.129084082,12,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 14% discharge...407,9,-0.215355551,14,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 16% discharge...408,9,-0.238028732,16,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 18% discharge...409,9,-0.141941253,18,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 20% discharge...410,9,-0.21404653,20,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 22% discharge...411,9,-0.21404653,22,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 24% discharge...412,9,-0.247086105,24,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 26% discharge...413,9,-0.245195295,26,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 28% discharge...414,9,-0.194088908,28,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 30% discharge...415,9,-0.211873091,30,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 32% discharge...416,9,-0.207022108,32,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 34% discharge...417,9,-0.222664256,34,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 36% discharge...418,9,-0.152967116,36,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 38% discharge...419,9,-0.152967116,38,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 40% discharge...420,9,-0.152967116,40,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 42% discharge...421,9,-0.286707149,42,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 44% discharge...422,9,-0.185527377,44,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 46% discharge...423,9,-0.185527377,46,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 48% discharge...424,9,-0.195601224,48,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 50% discharge...425,9,-0.276125891,50,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 52% discharge...426,9,-0.242745838,52,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 54% discharge...427,9,-0.238400614,54,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 56% discharge...428,9,-0.220748655,56,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 58% discharge...429,9,-0.287559997,58,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 60% discharge...430,9,0.00331718,60,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 62% discharge...431,9,-0.379599757,62,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 64% discharge...432,9,-0.163872324,64,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 66% discharge...433,9,-0.164138426,66,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 68% discharge...434,9,-0.250704095,68,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 70% discharge...435,9,-0.230343188,70,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 72% discharge...436,9,-0.229652316,72,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 74% discharge...437,9,-0.126685861,74,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 76% discharge...438,9,0.029588518,76,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
Interpolated HI for 78% discharge...439,9,0.373682714,78,FRCH_storm3_08_05_turb,FRCH,storm3,8,5,turb,
